resolvedchromer,gametophytic,sporophytic,species,genus,haploid1,haploid2
Microgramma_vaccinfolia,36,,Microgramma vaccinfolia (Langsd. & Fisch.) Copel.,Microgramma,36,NA
Microlepia_calvescens,,300,Microlepia calvescens (Wall.)  Presl,Microlepia,NA,150
Microlepia_calvescens_var._intramargilis,86,172,Microlepia calvescens var. intramargilis (Tagawa) W.  Shieh,Microlepia,86,86
Microlepia_firma,,172,Microlepia firma Mett. ex Kuhn,Microlepia,NA,86
Microlepia_firma,,172,Microlepia firma Mett. ex Kuhn,Microlepia,NA,86
Microlepia_hancei,,172,Microlepia hancei Prantl,Microlepia,NA,86
Microlepia_hookeria,43,86,Microlepia hookeria (Wall.)  Presl,Microlepia,43,43
Microlepia_izu-peninsulae,,172,Microlepia izu-peninsulae S. Kurata,Microlepia,NA,86
Microlepia_izu-peninsulae,84-86,,Microlepia izu-peninsulae S. Kurata,Microlepia,NA,NA
Microlepia_majuscula,86,,Microlepia majuscula T. Moore,Microlepia,86,NA
Microlepia_majuscula,86,,Microlepia majuscula T. Moore,Microlepia,86,NA
Microlepia_majuscula,86,,Microlepia majuscula T. Moore,Microlepia,86,NA
Microlepia_margita,43,86,Microlepia margita (Panz.)  Chr.,Microlepia,43,43
Microlepia_margita,,126,Microlepia margita (Panz.)  Chr.,Microlepia,NA,63
Microlepia_margita,,126,Microlepia margita (Panz.)  Chr.,Microlepia,NA,63
Microlepia_margita,,168,Microlepia margita (Panz.)  Chr.,Microlepia,NA,84
Microlepia_margita,,170,Microlepia margita (Panz.)  Chr.,Microlepia,NA,85
Microlepia_margita,,172,Microlepia margita (Panz.)  Chr.,Microlepia,NA,86
Microlepia_margita,86,172,Microlepia margita (Panz.)  Chr.,Microlepia,86,86
Microlepia_margita,,172,Microlepia margita (Panz.)  Chr.,Microlepia,NA,86
Microlepia_margita,86,,Microlepia margita (Panz.)  Chr.,Microlepia,86,NA
Microlepia_margita,86,,Microlepia margita (Panz.)  Chr.,Microlepia,86,NA
Microlepia_margita,86,,Microlepia margita (Panz.)  Chr.,Microlepia,86,NA
Microlepia_margita,126/2,,Microlepia margita (Panz.)  Chr.,Microlepia,NA,NA
Microlepia_obtusiloba,43,86,Microlepia obtusiloba Hayata,Microlepia,43,43
Microlepia_pilosula,,84,Microlepia pilosula  Presl,Microlepia,NA,42
Microlepia_platyphylla,43,86,Microlepia platyphylla (D. Don) J. Sm.,Microlepia,43,43
Microlepia_platyphylla,43,86,Microlepia platyphylla (D. Don) J. Sm.,Microlepia,43,43
Microlepia_platyphylla,43,86,Microlepia platyphylla (D. Don) J. Sm.,Microlepia,43,43
Microlepia_platyphylla,,86,Microlepia platyphylla (D. Don) J. Sm.,Microlepia,NA,43
Microlepia_platyphylla,,86,Microlepia platyphylla (D. Don) J. Sm.,Microlepia,NA,43
Microlepia_platyphylla,43,,Microlepia platyphylla (D. Don) J. Sm.,Microlepia,43,NA
Microlepia_platyphylla,43,,Microlepia platyphylla (D. Don) J. Sm.,Microlepia,43,NA
Microlepia_proxima,,172,Microlepia proxima  Presl,Microlepia,NA,86
Microlepia_proxima,86,,Microlepia proxima Bedd.,Microlepia,86,NA
Microlepia_pseudostrigosa,,160,Microlepia pseudostrigosa Makino,Microlepia,NA,80
Microlepia_pseudostrigosa,,160,Microlepia pseudostrigosa Makino,Microlepia,NA,80
Microlepia_pseudostrigosa,,160,Microlepia pseudostrigosa Makino,Microlepia,NA,80
Microlepia_pseudostrigosa,80,,Microlepia pseudostrigosa Makino,Microlepia,80,NA
Microlepia_puberula,,172,Microlepia puberula Alderw.,Microlepia,NA,86
Microlepia_puberula,,172,Microlepia puberula Alderw.,Microlepia,NA,86
Microlepia_rhomboidea,,80,Microlepia rhomboidea  Presl,Microlepia,NA,40
Microlepia_rhomboidea,,86,Microlepia rhomboidea  Presl,Microlepia,NA,43
Microlepia_speluncae,,84,Microlepia speluncae (L.) T. Moore,Microlepia,NA,42
Microlepia_speluncae,,86,Microlepia speluncae (L.) T. Moore,Microlepia,NA,43
Microlepia_speluncae,,172,Microlepia speluncae (L.) T. Moore,Microlepia,NA,86
Microlepia_speluncae,,172,Microlepia speluncae (L.) T. Moore,Microlepia,NA,86
Microlepia_speluncae,,172,Microlepia speluncae (L.) T. Moore,Microlepia,NA,86
Microlepia_speluncae,,172,Microlepia speluncae (L.) T. Moore,Microlepia,NA,86
Microlepia_speluncae,,176,Microlepia speluncae (L.) T. Moore,Microlepia,NA,88
Microlepia_speluncae,,258,Microlepia speluncae (L.) T. Moore,Microlepia,NA,129
Microlepia_speluncae,,258,Microlepia speluncae (L.) T. Moore,Microlepia,NA,129
Microlepia_speluncae,43,,Microlepia speluncae (L.) T. Moore,Microlepia,43,NA
Microlepia_speluncae,43,,Microlepia speluncae (L.) T. Moore,Microlepia,43,NA
Microlepia_speluncae,43,,Microlepia speluncae (L.) T. Moore,Microlepia,43,NA
Microlepia_speluncae,44,,Microlepia speluncae (L.) T. Moore,Microlepia,44,NA
Microlepia_speluncae,84-87,,Microlepia speluncae (L.) T. Moore,Microlepia,NA,NA
Microlepia_speluncae,44,,Microlepia speluncae (L.) T. Moore,Microlepia,44,NA
Microlepia_speluncae,86,,Microlepia speluncae (L.) T. Moore,Microlepia,86,NA
Microlepia_strigosa,,84,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,42
Microlepia_strigosa,,84,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,42
Microlepia_strigosa,,86,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,43
Microlepia_strigosa,,86,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,43
Microlepia_strigosa,,86,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,43
Microlepia_strigosa,,86,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,43
Microlepia_strigosa,,86,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,43
Microlepia_strigosa,,86,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,43
Microlepia_strigosa,43,,Microlepia strigosa (Thunb.)  Presl,Microlepia,43,NA
Microlepia_strigosa,43,,Microlepia strigosa (Thunb.)  Presl,Microlepia,43,NA
Microlepia_strigosa,70,,Microlepia strigosa (Thunb.)  Presl,Microlepia,70,NA
Microlepia_strigosa,43,,Microlepia strigosa (Thunb.)  Presl,Microlepia,43,NA
Microlepia_strigosa,"43, 21+11IV, 86",,Microlepia strigosa (Thunb.)  Presl,Microlepia,NA,NA
Microlepia_strigosa,43,,Microlepia strigosa (Thunb.)  Presl,Microlepia,43,NA
Microlepia_strigosa,43,,Microlepia strigosa (Thunb.)  Presl,Microlepia,43,NA
Microlepia_strigosa,43,,Microlepia strigosa (Thunb.)  Presl,Microlepia,43,NA
Microlepia_substrigosa,,168,Microlepia substrigosa Tagawa,Microlepia,NA,84
Microlepia_substrigosa,80,,Microlepia substrigosa Tagawa,Microlepia,80,NA
Microlepia_taiwania,43I,129,Microlepia taiwania Tagawa,Microlepia,NA,64
Microlepia_tenera,43,86,Microlepia tenera Christ,Microlepia,43,43
Microlepia_trapeziformis,43I,129,Microlepia trapeziformis (Roxb.) Kuhn,Microlepia,NA,64
Microlepia_trapeziformis,86,,Microlepia trapeziformis (Roxb.) Kuhn,Microlepia,86,NA
Microlepia_trichocarpa,86,172,Microlepia trichocarpa Hayata,Microlepia,86,86
Microsorum_australiense,,72,Microsorum australiense Bostock,Microsorum,NA,36
Microsorum_australiense,,72,Microsorum australiense Bostock,Microsorum,NA,36
Microsorum_fortunei,,72,Microsorum fortunei (T. Moore) Ching,Microsorum,NA,36
Microsorum_fortunei,37,,Microsorum fortunei (T. Moore) Ching,Microsorum,37,NA
Microsorum_membraceum,36,72,Microsorum membraceum (D. Don) Ching,Microsorum,36,36
Microsorum_membraceum,,74,Microsorum membraceum (D. Don) Ching,Microsorum,NA,37
Microsorum_membraceum,37,74,Microsorum membraceum (D. Don) Ching,Microsorum,37,37
Microsorum_membraceum,36,,Microsorum membraceum (D. Don) Ching,Microsorum,36,NA
Microsorum_membraceum,36,,Microsorum membraceum (D. Don) Ching,Microsorum,36,NA
Microsorum_membraceum,"36, 72",,Microsorum membraceum (D. Don) Ching,Microsorum,NA,NA
Microsorum_membraceum,36,,Microsorum membraceum (D. Don) Ching,Microsorum,36,NA
Microsorum_membraceum,36,,Microsorum membraceum (D. Don) Ching,Microsorum,36,NA
Microsorum_membraceum,36,,Microsorum membraceum (D. Don) Ching,Microsorum,36,NA
Microsorum_membraceum,72,,Microsorum membraceum (D. Don) Ching,Microsorum,72,NA
Microsorum_membraceum,36,,Microsorum membraceum (D. Don) Ching,Microsorum,36,NA
Microsorum_membraceum,72,,Microsorum membraceum (D. Don) Ching,Microsorum,72,NA
Microsorum_membraceum,37,,Microsorum membraceum (D. Don) Ching,Microsorum,37,NA
Microsorum_novae-zealandiae,,74,Microsorum novae-zealandiae Copel.,Microsorum,NA,37
Microsorum_novae-zealandiae,37,,Microsorum novae-zealandiae Copel.,Microsorum,37,NA
Microsorum_pteropus,36,,Microsorum pteropus (Blume) Copel.,Microsorum,36,NA
Microsorum_pteropus,72,,Microsorum pteropus (Blume) Copel.,Microsorum,72,NA
Microsorum_pteropus,72,,Microsorum pteropus (Blume) Copel.,Microsorum,72,NA
Microsorum_punctatum,,72,Microsorum punctatum (L.) Copel.,Microsorum,NA,36
Microsorum_punctatum,,72,Microsorum punctatum (L.) Copel.,Microsorum,NA,36
Microsorum_punctatum,36,72,Microsorum punctatum (L.) Copel.,Microsorum,36,36
Microsorum_punctatum,36,,Microsorum punctatum (L.) Copel.,Microsorum,36,NA
Microsorum_punctatum,72,,Microsorum punctatum (L.) Copel.,Microsorum,72,NA
Microsorum_punctatum,6 or 7+65 or 66I,,Microsorum punctatum (L.) Copel.,Microsorum,NA,NA
Microsorum_pustulatum,,74,Microsorum pustulatum Copel.,Microsorum,NA,37
Microsorum_pustulatum,37,,Microsorum pustulatum Copel.,Microsorum,37,NA
Microsorum_scandens,,72,Microsorum scandens Tindale,Microsorum,NA,36
Microsorum_scandens,,74,Microsorum scandens Tindale,Microsorum,NA,37
Mildella_fallax,90,,Mildella fallax (M. Martens & Galeotti) G. L. Nesom,Mildella,90,NA
Mildella_nitidula,,116,Mildella nitidula   Hall & Lellinger,Mildella,NA,58
Mochosorum_arak,,336,Mochosorum arak Tagawa,Mochosorum,NA,168
Mochosorum_arak,"156+24I, 162+12I",,Mochosorum arak Tagawa,Mochosorum,NA,NA
Mochosorum_flagellare,,310,Mochosorum flagellare (Makino) Hayata,Mochosorum,NA,155
Mochosorum_flagellare,,336,Mochosorum flagellare (Makino) Hayata,Mochosorum,NA,168
Mochosorum_flagellare,168,,Mochosorum flagellare (Makino) Hayata,Mochosorum,168,NA
Mochosorum_flagellare,155,,Mochosorum flagellare (Makino) Hayata,Mochosorum,155,NA
Mochosorum_flagellare,155,,Mochosorum flagellare (Makino) Hayata,Mochosorum,155,NA
Mochosorum_maximowicz,,112,Mochosorum maximowicz (Baker) Hayata,Mochosorum,NA,56
Mochosorum_maximowicz,56,,Mochosorum maximowicz (Baker) Hayata,Mochosorum,56,NA
Mochosorum_maximowicz,56,,Mochosorum maximowicz (Baker) Hayata,Mochosorum,56,NA
Mochosorum_maximowicz,56-58,,Mochosorum maximowicz (Baker) Hayata,Mochosorum,NA,NA
Mohria_aurita,,76,Mohria aurita (Sw.) J. Sm.,Mohria,NA,38
Mohria_aurita,,76,Mohria aurita (Sw.) J. Sm.,Mohria,NA,38
Mohria_caffrorum,,76,Mohria caffrorum (L.) Desv.,Mohria,NA,38
Mohria_caffrorum,,152,Mohria caffrorum (L.) Desv.,Mohria,NA,76
Mohria_margilis,,76,Mohria margilis (Sav.) J. P. Roux,Mohria,NA,38
Mohria_rigida,,152,Mohria rigida J. P. Roux,Mohria,NA,76
Monogonia_palustris,29,58,Monogonia palustris (Poir.)  Presl,Monogonia,29,29
Monogramma_trichoidea,30,,Monogramma trichoidea J. Sm. ex Hook.,Monogramma,30,NA
Monomelangium_pullingeri,,164,Monomelangium pullingeri (Baker) Tagawa,Monomelangium,NA,82
Mortoniopteris_scandens,,128,Mortoniopteris scandens (L.) P. Serm.,Mortoniopteris,NA,64
Myriodon_brass,,42,Myriodon brass Copel.,Myriodon,NA,21
Myriodon_brass,21,,Myriodon brass Copel.,Myriodon,21,NA
Myriopteris_covillei,,60,Myriopteris covillei (Maxon) ́. L�_ve & D. L�_ve,Myriopteris,NA,30
Myriopteris_myriophylla,,174,Myriopteris myriophylla Sm.,Myriopteris,NA,87
Neocheiropteris_ensata,,108,Neocheiropteris ensata (Thunb.) Ching,Neocheiropteris,NA,54
Neocheiropteris_ensata,,142,Neocheiropteris ensata (Thunb.) Ching,Neocheiropteris,NA,71
Neocheiropteris_ensata,,144,Neocheiropteris ensata (Thunb.) Ching,Neocheiropteris,NA,72
Neocheiropteris_palmatopedata,,70,Neocheiropteris palmatopedata (Baker) Christ,Neocheiropteris,NA,35
Neolepisorus_ensatus,,144,Neolepisorus ensatus (Thunb.) Ching,Neolepisorus,NA,72
Neolepisorus_ensatus,,144,Neolepisorus ensatus (Thunb.) Ching,Neolepisorus,NA,72
Neolepisorus_ovatus,,72,Neolepisorus ovatus Ching,Neolepisorus,NA,36
Neottopteris_humbert,,216,Neottopteris humbert (Tardieu) Tagawa,Neottopteris,NA,108
Nephelea_pubescens,,138,Nephelea pubescens (Mett.) R. M. Tryon,Nephelea,NA,69
Nephelea_pubescens,,138,Nephelea pubescens (Mett.) R. M. Tryon,Nephelea,NA,69
Nephelea_pubescens,,138,Nephelea pubescens (Mett.) R. M. Tryon,Nephelea,NA,69
Nephrodium_sabaei,41,82,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,41,41
Nephrodium_sabaei,,82,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,NA,41
Nephrodium_sabaei,,82,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,NA,41
Nephrodium_sabaei,,82,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,NA,41
Nephrodium_sabaei,,82,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,NA,41
Nephrodium_sabaei,,82,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,NA,41
Nephrodium_sabaei,41,,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,41,NA
Nephrodium_sabaei,41,,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,41,NA
Nephrodium_sabaei,41,,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,41,NA
Nephrodium_sabaei,41,,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,41,NA
Nephrodium_sabaei,41,,Nephrodium sabaei (Franch. & Sav.) H. -Mazz.,Nephrodium,41,NA
Nephrolepis_arida,,164,Nephrolepis arida D. L. Jones,Nephrolepis,NA,82
Nephrolepis_averyi,,164,Nephrolepis averyi uman,Nephrolepis,NA,82
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,82,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,41
Nephrolepis_biserrata,,164,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,NA,82
Nephrolepis_biserrata,41,,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,41,NA
Nephrolepis_biserrata,41,,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,41,NA
Nephrolepis_biserrata,41,,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,41,NA
Nephrolepis_biserrata,41,,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,41,NA
Nephrolepis_biserrata,41,,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,41,NA
Nephrolepis_biserrata,41,,Nephrolepis biserrata (Sw.) Schott,Nephrolepis,41,NA
Nephrolepis_cordifolia,41,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,41,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,41,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,41,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,,82,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,NA,41
Nephrolepis_cordifolia,41,,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,41,NA
Nephrolepis_cordifolia,41,,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,41,NA
Nephrolepis_cordifolia,41,,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,41,NA
Nephrolepis_cordifolia,41,,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,41,NA
Nephrolepis_cordifolia,41,,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,41,NA
Nephrolepis_cordifolia,41,,Nephrolepis cordifolia (L.)  Presl,Nephrolepis,41,NA
Nephrolepis_duff,,82,Nephrolepis duff T. Moore,Nephrolepis,NA,41
Nephrolepis_exaltata,41,82,Nephrolepis exaltata (L.) Schott,Nephrolepis,41,41
Nephrolepis_exaltata,,82,Nephrolepis exaltata (L.) Schott,Nephrolepis,NA,41
Nephrolepis_exaltata,,82,Nephrolepis exaltata (L.) Schott,Nephrolepis,NA,41
Nephrolepis_exaltata,,82,Nephrolepis exaltata (L.) Schott,Nephrolepis,NA,41
Nephrolepis_exaltata,,82,Nephrolepis exaltata (L.) Schott,Nephrolepis,NA,41
Nephrolepis_exaltata,,82,Nephrolepis exaltata (L.) Schott,Nephrolepis,NA,41
Nephrolepis_exaltata,,82,Nephrolepis exaltata (L.) Schott,Nephrolepis,NA,41
Nephrolepis_exaltata,41,,Nephrolepis exaltata (L.) Schott,Nephrolepis,41,NA
Nephrolepis_exaltata,41,,Nephrolepis exaltata (L.) Schott,Nephrolepis,41,NA
Nephrolepis_exaltata,41,,Nephrolepis exaltata (L.) Schott,Nephrolepis,41,NA
Nephrolepis_exaltata,41,,Nephrolepis exaltata (L.) Schott,Nephrolepis,41,NA
Nephrolepis_falcata,82,,Nephrolepis falcata (Cav.)  Chr.,Nephrolepis,82,NA
Nephrolepis_falcata,82,,Nephrolepis falcata (Cav.)  Chr.,Nephrolepis,82,NA
Nephrolepis_hirsutula,,82,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,NA,41
Nephrolepis_hirsutula,,82,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,NA,41
Nephrolepis_hirsutula,,82,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,NA,41
Nephrolepis_hirsutula,,82,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,NA,41
Nephrolepis_hirsutula,,82,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,NA,41
Nephrolepis_hirsutula,,82,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,NA,41
Nephrolepis_hirsutula,,82,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,NA,41
Nephrolepis_hirsutula,82,164,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,82,82
Nephrolepis_hirsutula,,164,Nephrolepis hirsutula (G. Forst.)  Presl,Nephrolepis,NA,82
Nephrolepis_lauterbach,,80,Nephrolepis lauterbach Christ,Nephrolepis,NA,40
Nephrolepis_lauterbach,40,,Nephrolepis lauterbach Christ,Nephrolepis,40,NA
Nephrolepis_multiflora,,82,Nephrolepis multiflora (Roxb.) F. M. Jarrett ex  V. Morton,Nephrolepis,NA,41
Nephrolepis_multiflora,41,,Nephrolepis multiflora (Roxb.) F. M. Jarrett ex  V. Morton,Nephrolepis,41,NA
Nephrolepis_multiflora,41,,Nephrolepis multiflora (Roxb.) F. M. Jarrett ex  V. Morton,Nephrolepis,41,NA
Nephrolepis_obliterata,,82,Nephrolepis obliterata (R. Br.) J. Sm.,Nephrolepis,NA,41
Nephrolepis_obliterata,,82,Nephrolepis obliterata (R. Br.) J. Sm.,Nephrolepis,NA,41
Nephrolepis_occidentalis,,90,Nephrolepis occidentalis Kunze,Nephrolepis,NA,45
Nephrolepis_pectita,,164,Nephrolepis pectita (Willd.) Schott,Nephrolepis,NA,82
Nephrolepis_pectita,82,,Nephrolepis pectita (Willd.) Schott,Nephrolepis,82,NA
Nephrolepis_pendula,,82,Nephrolepis pendula (Raddi) J. Sm.,Nephrolepis,NA,41
Nephrolepis_pumicicola,,82,Nephrolepis pumicicola Ballard,Nephrolepis,NA,41
Nephrolepis_radicans,,82,Nephrolepis radicans (Burm.) Kuhn,Nephrolepis,NA,41
Nephrolepis_rivularis,41,,Nephrolepis rivularis (Vahl) Mett. ex Krug,Nephrolepis,41,NA
Nephrolepis_salig,,82,Nephrolepis salig Carruth.,Nephrolepis,NA,41
Nephrolepis_salig,,82,Nephrolepis salig Carruth.,Nephrolepis,NA,41
Nephrolepis_tuberosa,,82,Nephrolepis tuberosa (Bory)  Presl,Nephrolepis,NA,41
Nephrolepis_undulata,,82,Nephrolepis undulata (Afzel.) J. Sm.,Nephrolepis,NA,41
Nephrolepis_volubilis,41,,Nephrolepis volubilis J. Sm.,Nephrolepis,41,NA
Nesopteris_intermedia,,72,Nesopteris intermedia Copel.,Nesopteris,NA,36
Nesopteris_intermedia,,72,Nesopteris intermedia Copel.,Nesopteris,NA,36
Nesopteris_intermedia,36,,Nesopteris intermedia Copel.,Nesopteris,36,NA
Nesopteris_intermedia,36,,Nesopteris intermedia Copel.,Nesopteris,36,NA
Neurocallis_praestantissima,58*,,Neurocallis praestantissima Bory ex Fͩe,Neurocallis,NA,NA
Neurodium_lanceolatum,,74,Neurodium lanceolatum (L.) Fͩe,Neurodium,NA,37
Neurodium_lanceolatum,37,,Neurodium lanceolatum (L.) Fͩe,Neurodium,37,NA
Niphidium_crassifolium,,148,Niphidium crassifolium (L.) Lellinger,Niphidium,NA,74
Niphidium_crassifolium,74,,Niphidium crassifolium (L.) Lellinger,Niphidium,74,NA
Notholae_aschenbornia,,90,Notholae aschenbornia Klotzsch,Notholae,NA,45
Notholae_aschenbornia,90,,Notholae aschenbornia Klotzsch,Notholae,90,NA
Notholae_bryopoda,30,,Notholae bryopoda Maxon,Notholae,30,NA
Notholae_californica,,150,Notholae californica D.  Eaton,Notholae,NA,75
Notholae_californica,150,,Notholae californica D.  Eaton,Notholae,150,NA
Notholae_candida,30,,Notholae candida (M. Martens & Galeotti) Hook.,Notholae,30,NA
Notholae_copeland,,60,Notholae copeland   Hall,Notholae,NA,30
Notholae_copeland,30,,Notholae copeland   Hall,Notholae,30,NA
Notholae_copeland,30,,Notholae copeland   Hall,Notholae,30,NA
Notholae_galeott,,90,Notholae galeott Fͩe,Notholae,NA,45
Notholae_galeott,,90,Notholae galeott Fͩe,Notholae,NA,45
Notholae_galeott,90,,Notholae galeott Fͩe,Notholae,90,NA
Notholae_grayi,,60,Notholae grayi Davenp.,Notholae,NA,30
Notholae_grayi,,90,Notholae grayi Davenp.,Notholae,NA,45
Notholae_grayi,90,,Notholae grayi Davenp.,Notholae,90,NA
Notholae_grayi,30,,Notholae grayi Davenp.,Notholae,30,NA
Notholae_gregg,,60,Notholae gregg (Mett.) Maxon,Notholae,NA,30
Notholae_gregg,30,,Notholae gregg (Mett.) Maxon,Notholae,30,NA
